XboxApp

182.61.128.148	(中国 电信)
223.247.66.224	(中国安徽蚌埠 电信)
223.215.189.47	(中国安徽池州 电信)
112.26.228.61	(中国安徽阜阳 移动)
117.66.45.185	(中国安徽合肥 电信)
220.180.243.215	(中国安徽合肥 电信)
58.242.249.139	(中国安徽合肥 联通)
61.241.178.106	(中国安徽合肥 联通)
112.122.156.19	(中国安徽合肥 联通)
112.29.157.33	(中国安徽合肥 移动)
60.167.125.5	(中国安徽芜湖 电信)
36.110.220.113	(中国北京 电信)
49.7.69.134	(中国北京 电信)
220.181.181.50	(中国北京 电信)
111.13.143.197	(中国北京 移动)
113.249.87.130	(中国重庆 电信)
113.250.168.1	(中国重庆 电信)
183.66.103.192	(中国重庆 电信)
183.66.104.88	(中国重庆 电信)
219.153.153.248	(中国重庆 电信)
222.180.167.102	(中国重庆 电信)
58.144.195.201	(中国重庆 联通)
58.144.228.64	(中国重庆 联通)
58.144.229.1	(中国重庆 联通)
58.144.242.55	(中国重庆 联通)
58.144.243.120	(中国重庆 联通)
58.144.244.62	(中国重庆 联通)
58.144.245.55	(中国重庆 联通)
221.178.10.26	(中国重庆 移动)
221.178.21.58	(中国重庆 移动)
27.148.199.153	(中国福建福州 电信)
117.27.148.170	(中国福建福州 电信)
120.39.213.203	(中国福建福州 电信)
120.39.215.74	(中国福建福州 电信)
121.204.229.87	(中国福建福州 电信)
121.204.230.173	(中国福建福州 电信)
121.204.231.16	(中国福建福州 电信)
124.72.129.128	(中国福建福州 电信)
125.77.181.192	(中国福建福州 电信)
220.249.135.10	(中国福建宁德 联通)
27.152.188.147	(中国福建泉州 电信)
27.152.189.72	(中国福建泉州 电信)
125.77.149.133	(中国福建泉州 电信)
112.48.198.12	(中国福建泉州 移动)
60.165.237.5	(中国甘肃兰州 电信)
118.183.154.38	(中国甘肃兰州 电信)
125.74.134.72	(中国甘肃兰州 电信)
180.95.228.25	(中国甘肃兰州 联通)
14.152.89.59	(中国广东东莞 电信)
59.36.100.246	(中国广东东莞 电信)
119.147.113.62	(中国广东东莞 电信)
119.147.130.241	(中国广东东莞 电信)
119.147.131.101	(中国广东东莞 电信)
27.44.127.187	(中国广东东莞 联通)
116.31.102.50	(中国广东佛山 电信)
120.232.104.141	(中国广东佛山 移动)
120.232.117.5	(中国广东佛山 移动)
120.240.48.78	(中国广东佛山 移动)
